uuid|origin|networkuuid|destination|message|sender|messagestatusuuid|datetime
390c2da3-98ff-4af7-a44c-da92fa9d5cf6|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|It is your privilege to think so|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Dec 22 04:38:42 EAT 2014
a249fea6-47e0-4cf5-8beb-0ffd42ae1ff7|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|I really do not know|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Oct 16 06:08:39 EAT 2014
1374a342-cb69-41ac-a9ea-3076a91afd4b|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|A glance of extraordinary meaning told him everything|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Dec 29 01:28:49 EAT 2014
c7950ce9-8c25-4b88-85c2-a8158f0864a3|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|I am not prepared to say|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Oct 19 22:49:45 EAT 2014
f5036d8e-a7ab-4855-b697-23eabb458684|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|That is final and conclusive|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Nov 14 01:59:34 EAT 2014
b9c51962-81eb-4577-ae58-1ba788174574|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|Felicitousness in the choice and exquisiteness in the collocation of words|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Fri Sep 19 08:29:25 EAT 2014
525a63f9-125e-4932-9cdd-c70997dbe59b|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|I do not vouch for|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Aug 10 18:20:36 EAT 2014
587ba04c-5e39-4692-9f80-0ed31f41d5b3|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|The hint of tranquillity and self-poise|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Sep 15 16:11:24 EAT 2014
4c058b8a-6280-45ce-9003-da2f6f4e9092|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|It was loud and vulgar|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Dec 17 01:23:12 EAT 2014
9962333d-27f7-4d20-9dea-d06f0ef3ddb1|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|A thing of moods and moments|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Oct 26 08:17:52 EAT 2014
3aa93a25-8754-4958-8a0f-823152fb8b22|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Let anyone imagine to himself|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Oct 03 15:20:24 EAT 2014
d931a867-94da-40c8-adb8-d5d46ec562de|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Beyond the farthest edge of night|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Sep 27 05:08:33 EAT 2014
cd931b88-2c61-4c10-b2fb-d2692362994b|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|It staggered the eye, like the sight of water running up hill|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Dec 17 20:38:45 EAT 2014
de9980a5-dc9e-45ad-ba56-e478fe6f9fbc|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|Like winds that bear sweet music,|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Oct 30 02:37:11 EAT 2014
70418491-c046-42e7-89b7-d83cef1285dd|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|I am overjoyed to hear you say so|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Aug 03 12:22:26 EAT 2014
d72c0215-eda9-462f-a6e5-715ca3c11401|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|I might venture to claim|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Dec 30 06:59:23 EAT 2014
9e0141f6-5498-4266-8df8-57198eb615cc|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|A proposition inherently vicious|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Sep 26 06:58:58 EAT 2014
9dad5e96-57be-4f9d-a719-f27359a37cad|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|What could be more true|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Oct 21 05:46:51 EAT 2014
9930b59e-af3b-477d-b820-9e53742b5cc9|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|My muscles are as steel|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Nov 25 14:58:32 EAT 2014
b3c6ec4f-a093-4973-9d1b-f25567435e2b|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|Please consider this letter an acknowledgment|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Nov 03 03:42:37 EAT 2014
5dd35f65-2c0a-4078-b638-8a3ee427c322|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|           [obdurate = Hardened in wrongdoing; stubbornly impenitent]|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Oct 17 07:12:05 EAT 2014
7d412316-5e0b-4a7b-9106-2ab46480aafa|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|Morbid and subjective brooding|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Aug 01 20:45:50 EAT 2014
b0c6201b-21c6-41c4-8ac0-fc73557a4efa|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Thus it comes to pass|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Oct 24 17:33:24 EAT 2014
84b9c0d9-dfa8-489b-87fa-efef4482e9cd|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|I shall speak with becoming frankness|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Mon Aug 11 06:54:51 EAT 2014
3e432264-8f15-4ffc-8e8b-a191a3261ca4|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I am here by the favor of your invitation|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Dec 01 21:48:59 EAT 2014
e17b118f-6457-4dbc-98da-da357d08d7cc|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|The bus was late|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Nov 25 19:47:10 EAT 2014
2dc39d1a-0e37-4435-9364-3e006dad0465|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I could never forgive myself for that|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Aug 26 20:30:01 EAT 2014
a5fbcc0d-a48f-4bca-8aa4-8046697994ac|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|If we survey|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Oct 11 09:13:53 EAT 2014
e08a81ed-46dc-4d5d-aa28-989bb660419c|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|It is very splendid of you|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Dec 24 21:55:10 EAT 2014
50c9cf29-b582-4ba7-8975-4b7911ea2fc3|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|And where, let me ask|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Nov 30 12:30:22 EAT 2014
006ae19f-6880-4e30-9ebc-e3a4dedbd9b4|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I have been extremely anxious|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Dec 14 11:17:35 EAT 2014
23b12fcb-16c6-4b96-aecb-b08a7bfbdb3e|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|a white moon drifts before a shimmering sky|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Sep 27 14:03:57 EAT 2014
a714253c-c9b9-4a65-b353-3ca9d0358dc1|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Tense with the anguish of spiritual struggle|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Nov 01 11:48:42 EAT 2014
b6bcbcb8-ad65-48a8-8d8a-1aba11203165|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|His gaze searched her face|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Aug 02 02:40:32 EAT 2014
77d39d4f-77e1-47b9-ba5f-41558d1fb2e5|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|That is a pure assumption|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Oct 21 22:15:09 EAT 2014
9ce87c84-7c43-49dd-ba01-14a68ca88ef5|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|I think it probable|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Mon Dec 01 16:19:22 EAT 2014
b5924893-d8bb-48d4-8a56-befb0a610219|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|I am suppressing many of the details|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Sep 29 00:56:09 EAT 2014
5c73aa21-465c-4d19-8d58-f1ead96f5573|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I assure myself|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Oct 09 18:37:27 EAT 2014
4d3000ed-ff1d-4fd3-8a97-74c4e00a4806|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|When one remembers|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Nov 20 21:46:53 EAT 2014
c8036cb8-1cbe-45e5-bb67-0e6d2b763b8c|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|The breast-plate of righteousness|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Wed Oct 01 20:04:13 EAT 2014
8b58bbcd-95b9-4737-b822-161623c1cacd|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|As dry as desert dust|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Aug 28 14:16:08 EAT 2014
155765b3-e6f7-4e71-9924-9ad4bf2d0928|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|Transformed with an overmastering passion|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Aug 06 19:45:18 EAT 2014
25ff54ee-b568-47c4-a28e-6d7bd2c0438f|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|It is still more surprising|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Sep 22 02:06:14 EAT 2014
647fab82-d62a-40f9-b1ce-c36f8554bf07|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|We are confident that you will have no further trouble|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Oct 23 05:08:54 EAT 2014
86c79c4f-8992-4041-b46c-74b6b9d3c471|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|The hubbub and turmoil of the great world|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Oct 26 06:51:13 EAT 2014
43a5d98b-f0af-4287-adb5-8072b35733e3|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|The see-saw of a wavering courage|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Sep 27 07:43:57 EAT 2014
229f25f2-3398-4f42-bb10-eeb10423fd47|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Under separate cover we are mailing to you|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Oct 10 12:10:27 EAT 2014
0f29fba0-36c2-403d-98e3-0bdeceafd05e|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|I feel that it is not true|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Fri Sep 05 07:36:34 EAT 2014
30277271-ff48-4f73-b5ef-89f4c4d6a1dd|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|Refreshed like dusty grass after a shower|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Oct 14 09:00:14 EAT 2014
bca1bb60-9e1c-4de1-9357-e4dba505b287|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|The rule will always hold good|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Mon Nov 10 02:22:38 EAT 2014
46baa0c0-8fc4-4c99-9fe9-49347e87821d|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|But who has not seen|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Oct 23 05:15:55 EAT 2014
5a8e4d4c-53f6-462c-bca7-d49cea49d568|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|It is my belief|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Dec 02 08:41:56 EAT 2014
b07c25df-ee1f-41b0-9516-a8de5cc0c25b|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|You speak with authority|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Nov 09 07:30:03 EAT 2014
e59154f5-a969-4aa9-861e-6da26ef439dd|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|I am sure you feel the truth|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Sep 03 21:18:53 EAT 2014
3872622b-9755-4edf-913a-2bd8c8576212|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Let everyone consider|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Dec 12 23:47:41 EAT 2014
b29050e2-800d-46ef-8c0e-d9b410ac08d4|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|An indescribably touching incident|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Dec 03 04:53:00 EAT 2014
cba9e05a-f7a3-4409-a759-c13f0d8402e0|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|I will only take an occasion to express|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Aug 22 07:02:36 EAT 2014
89828348-08ea-4edd-a3bf-24d9d4b10581|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Now, with regard to|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Oct 10 22:17:21 EAT 2014
c874f215-58d1-42c9-820c-51898b0ef43a|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|A high pitch of eloquence|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 21 06:40:13 EAT 2014
7d2893f5-92d5-4e2a-bbc6-000d2fbd85e3|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|If we can help you in any way|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Aug 10 16:17:37 EAT 2014
2cc66cc9-7bb7-492a-a7d8-ca9a4a354e66|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|But on the other hand|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Sep 17 18:25:49 EAT 2014
a318a84c-e09b-41e0-82f5-ebafb18bf5bf|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|I remain, my dear sir, yours faithfully|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Sep 30 20:18:15 EAT 2014
dbccfa72-7313-4a3e-a363-be43429fb18e|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|The question is deeply involved|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Oct 17 13:29:53 EAT 2014
612639a0-3387-4d0c-8404-630f71df1ae3|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|Another thought importuned him|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Sep 07 00:36:03 EAT 2014
997d21e4-f318-4473-92b0-e207f5f6dc8a|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Like a great tune to which the planets roll|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Sep 14 21:41:20 EAT 2014
f07d5a4c-a07a-4d8a-9800-5c6ec6702ee6|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|She brightened like a child whose broken toy is glued together|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sat Oct 18 17:40:12 EAT 2014
11e45669-0a7a-4e36-966c-d8fe3315496b|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|She felt herself carried off her feet by the rush of incoherent impressions|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Sep 30 09:36:14 EAT 2014
e780a67d-3287-4b28-bc61-3fd6d84001aa|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|It's so amusing, isn't it|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Oct 04 07:34:06 EAT 2014
cca4e07f-ce68-4dca-8801-b0cb30370df0|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|It would be a misfortune|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Dec 08 21:32:43 EAT 2014
8315acac-9df5-4e39-959f-b48c2c492fc0|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|A commendable restraint|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Nov 27 03:44:41 EAT 2014
ff252972-7a45-4d61-a50a-6b97277a6d29|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Whilst the morn kissed the sleep from her eyes|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Oct 06 19:49:51 EAT 2014
fb478abe-69c2-4d34-9481-53f726a79f20|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|The more you examine this matter|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Aug 10 21:59:08 EAT 2014
171a87de-4a71-4fcd-ad2e-8a633a106934|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Her eyes were limpid and her beauty was softened|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Aug 17 17:29:37 EAT 2014
f4e7a56b-95f0-4c20-84a8-4082eae7095c|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|The holiday by the seaside was one of our best|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Aug 24 16:55:20 EAT 2014
3a59b7fb-ac2a-4256-bf48-3dcefdaf0f7f|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|A supercilious scorn and pity          [supercilious =  haughty disdain]|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Oct 13 05:34:42 EAT 2014
f9327eb3-4bc2-4a23-a2e3-91a411cf7c53|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|Sadness prevailed among her moods|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Oct 18 21:56:41 EAT 2014
41c040a6-5ec0-4de4-905b-c00912bc8972|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|That theory isn't tenable|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Aug 18 01:07:27 EAT 2014
f919d483-63a2-4689-920f-a90d402c770c|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|She was gripped with a sense of suffocation and panic|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Aug 07 07:15:27 EAT 2014
